chain_anchor_id,evo_level,race_id,race_name
45798,,45798,众神之尊-宙斯
45801,,45801,苍雪之源霜-上古龙女
45805,,45805,灼天​燎宇-上古龙女
45806,,45806,冥霆之君王-巴尔
45810,,45810,永夜苍焰-冥夜君狼王
45811,,45811,终始之茎-亘古树灵
45812,,45812,爱与美的恩泽-维纳斯
45814,,45814,欢嬉之欲-​愉
45824,,45824,天垣龙谕-龍
45826,,45826,原初创生之翼-龙母
45830,,45830,星涡归溯隙间守望-银河
45831,,45831,黑暗丰穰-莎布
45839,,45839,万灵溯生之御-盖亚
45840,,45840,无量境主-末那
45846,,45846,万识莲台​浮音渡世-阿赖耶识
45852,,45852,穹宇枢星​-仙王座
45856,,45856,绣缔朝暮花诏寄心-梦
45858,,45858,太古永生-乌姆尔
45866,,45866,诸因起源诸界归墟-卡奥斯
45870,,45870,山海化育仙籁启灵-女娲
45879,,45879,冰羽焰翎霜火凤鸣-炽寒天凤
45880,,45880,冰羽焰翎霜火凤鸣-炽焰·天凤
45889,,45889,瑞昭万象-圣王麒麟
45891,,45891,星律咏叹-海蒂拉玛
45898,,45898,万魂映月之主-夜樱
45902,,45902,万象纪-天女
46000,,46000,万欲之源众望终响-祈
50001,,50001,兔小子
50003,,50003,大师兔
50006,,50006,爆焰吉拉
50009,,50009,露西亚
50010,,50010,朵朵兔
50011,,50011,雪咪兔
50012,,50012,寒冰玉兔
50016,,50016,闪光河豚
50021,,50021,半沙斗士
50039,,50039,伊莎女王
50072,,50072,斯多王
50078,,50078,铁甲卫士
50087,,50087,冰拳艾司
50096,,50096,金刚库巴
50099,,50099,火花龙
50102,,50102,合金猛将
50103,,50103,赤月
50105,,50105,神武月
50109,,50109,炎风
50111,,50111,战无炎
50147,,50147,芭比鹿
50156,,50156,霹雳星
50168,,50168,神杖执事
50171,,50171,雅夫人
50174,,50174,赤炎战斗龙
50177,,50177,骰子大王
50180,,50180,夜一
50198,,50198,卡布罗格
50215,,50215,青龙灵兽
50241,,50241,毒菇球
50261,,50261,圆角木羊
50270,,50270,木人桩
50278,,50278,烈焰鸟
50290,,50290,七星神龙
50301,,50301,达鲁
50317,,50317,天使莱特
50320,,50320,雷帝神
50323,,50323,梅卡
50328,,50328,SR战士
50388,,50388,玄武灵兽
50418,,50418,山脉之魂
50461,,50461,黑化念
50503,,50503,SR勇士
50504,,50504,先锋SR
50506,,50506,烈焰凤凰
50604,,50604,念
50624,,50624,白虎灵兽
50659,,50659,电击拳怪
50728,,50728,凯撒
50731,,50731,修罗
50741,,50741,朱雀灵兽
50744,,50744,梅卡之魂
50778,,50778,红莲
50794,,50794,奇灵王
50807,,50807,苍蓝
50828,,50828,菲尔之魂
50852,,50852,碎风
50860,,50860,关羽
50869,,50869,通灵巫师
50931,,50931,赵云
50944,,50944,可兰之魂
50946,,50946,紫渊
50948,,50948,刑风
50955,,50955,张飞
50973,,50973,红魔
50976,,50976,诸葛亮
50995,,50995,翡冷翠
51082,,51082,奥奇
51086,,51086,绿焰
51108,,51108,吕布
51122,,51122,狼王迪洛斯
51124,,51124,夜王狄米特
51170,,51170,夜兰
51225,,51225,刘备
51232,,51232,鲁曼
51250,,51250,纳兹
51259,,51259,友人契约书
51282,,51282,施瓦辛格
51291,,51291,塞娅
51296,,51296,幻炎
51310,,51310,玩偶
51320,,51320,伊泽
51350,,51350,赤翼魔龙王
51362,,51362,阿波罗
51414,,51414,九尾冰狐
51423,,51423,噬月武神
51426,,51426,黑炎龙
51429,,51429,洛基
51440,,51440,佐罗门
51442,,51442,卡卡修
51450,,51450,千年瑞兽
51469,,51469,水星诺
51479,,51479,苍穹圣龙
51483,,51483,机械星诺
51538,,51538,炼狱战狮
51539,,51539,炼狱狮王
51541,,51541,魔戒邪灵
51616,,51616,剑圣太白
51639,,51639,圣光修罗
51645,,51645,圣盾
51680,,51680,帝刃
51705,,51705,疾风终结者
51706,,51706,暗影凯撒
51716,,51716,奥天
51736,,51736,幻象格杀者
51752,,51752,惊涛玄武
51753,,51753,炎·阳
51754,,51754,炎王·火龙态
51767,,51767,五阶霜炎法神
51776,,51776,卡皮特
51777,,51777,帝卡·影龙态
51792,,51792,天怒
51812,,51812,疾星
51824,,51824,大明王
51825,,51825,明王·巨龙态
51830,,51830,雷霆
51832,,51832,万钧
51834,,51834,火跃鸟
51837,,51837,使者加比
51842,,51842,光·加比
51843,,51843,翼·加比
51845,,51845,光暗弑神
51858,,51858,训练师加比
51861,,51861,龙刃
51869,,51869,圣王麒麟
51871,,51871,天冲
51872,,51872,多多罗
51873,,51873,冰罗皇冰龙态
51876,,51876,炼金师加比
51883,,51883,阿姆斯特
51884,,51884,伊乐
51893,,51893,擎空
51896,,51896,光龙•圣天伊
51899,,51899,智慧加比
51902,,51902,炽天
51908,,51908,勇气加比
51911,,51911,炽燎天
51912,,51912,擎霸空
51924,,51924,精英银魂
51926,,51926,帝王奇灵
51937,,51937,梦想加比
51946,,51946,坠星
51948,,51948,精英破军
51962,,51962,圣羽凌风
51975,,51975,飓焰朱雀
51977,,51977,源
51985,,51985,断空翼皇
51990,,51990,苍耀光圣
52016,,52016,黑化的奇纳
52020,,52020,无念
52026,,52026,菲洛
52033,,52033,风暴龙
52035,,52035,暗影魔将
52049,,52049,艾恩
52050,,52050,煌炎战神
52061,,52061,魔小兵
52062,,52062,魔大将
52064,,52064,斗士豪达
52082,,52082,剑帝修纳
52140,,52140,魂刃夜王
52150,,52150,万王圣麒麟
52160,,52160,神照修罗王
52179,,52179,魂王天使雷米
52189,,52189,神焰天使乌利
52200,,52200,黯天凯撒皇
52201,,52201,黯天凯撒皇
52203,,52203,白皇分身
52205,,52205,炽魂帝吉拉
52215,,52215,幻尊星瞬
52217,,52217,极武兔皇
52224,,52224,龙皇辉斗
52227,,52227,暗行罗刹
52233,,52233,凌天霸青龙
52236,,52236,魏国小兵戊
52239,,52239,天天
52259,,52259,雀皇紫辰
52273,,52273,玄皇耀凌
52303,,52303,梵天
52306,,52306,幽冥影刃
52318,,52318,六识夜王
52319,,52319,六识夜王
52328,,52328,夜灵
52333,,52333,骑士杰洛
52378,,52378,超水精灵
52379,,52379,超火精灵
52380,,52380,超木精灵
52387,,52387,上古星龙
52389,,52389,炎辉
52390,,52390,超数码精灵
52394,,52394,超木角龙
52398,,52398,费曼
52400,,52400,沃特
52401,,52401,超巨岩
52402,,52402,超圣光
52405,,52405,超电精灵
52407,,52407,超土精灵
52412,,52412,噬心黑龙
52414,,52414,伍德
52426,,52426,卡谬
52427,,52427,月神
52428,,52428,炎帝
52439,,52439,弑神者兰斯洛
52440,,52440,星魔
52443,,52443,轩辕奇灵
52444,,52444,圣·帝伊
52446,,52446,罗狄
52449,,52449,雷怒青龙
52455,,52455,滔天白虎
52459,,52459,多米纳特
52468,,52468,鬼杀布莱克
52470,,52470,百变愚人盒
52474,,52474,史昂
52486,,52486,Zeta
52493,,52493,东皇天
52501,,52501,东皇道
52506,,52506,焚炙朱雀
52507,,52507,小阴
52508,,52508,小阳
52511,,52511,东皇无分身
52515,,52515,泰岳玄武
52517,,52517,东皇极
52521,,52521,阿鲁迪
52522,,52522,天宇圣龙
52526,,52526,阿牧牧
52531,,52531,烈阳火凤
52534,,52534,妖刀斩日
52543,,52543,冥剑断月
52545,,52545,逍遥
52549,,52549,游乐百变盒
52551,,52551,撒加
52574,,52574,轰雷迪斯
52577,,52577,暗煞魔龙王
52590,,52590,乾坤修罗神
52591,,52591,东皇太一
52595,,52595,阴
52603,,52603,超念
52608,,52608,青鸾
52611,,52611,狂暴天帝龙皇
52615,,52615,艾欧尼亚
52618,,52618,堕天凯撒帝
52623,,52623,阳
52632,,52632,战武雄·曹操
52637,,52637,天道无极
52643,,52643,杰瑞米
52646,,52646,八荒混沌
52651,,52651,幻刃米奥
52664,,52664,神威吕布
52671,,52671,神·白皇星焰
52673,,52673,童虎
52675,,52675,炽尊狼王
52679,,52679,维托尔
52681,,52681,天鹰雨果
52689,,52689,神·雀皇紫辰
52691,,52691,米罗
52693,,52693,炽狱吉拉
52696,,52696,神雷·玄皇
52700,,52700,威虎但丁
52701,,52701,神·龙皇辉斗
52707,,52707,尤里
52710,,52710,神·梵天
52714,,52714,超源·土
52716,,52716,圣星矢
52725,,52725,狂鲨歌德
52729,,52729,暗夜幽兰
52730,,52730,魔君夜王
52744,,52744,魏国小兵丙
52760,,52760,拜伦
52774,,52774,归零者
52792,,52792,自由之神
52794,,52794,圣冕麒麟
52801,,52801,龙太子
52845,,52845,哉
52859,,52859,白无冴
52865,,52865,日月战武神
52901,,52901,麦迪文
52924,,52924,真言诺亚
52926,,52926,暗夜辰星
52932,,52932,圣堂伯爵
52937,,52937,三界弑神
52941,,52941,帝女夙
52945,,52945,圣堂伯爵
52961,,52961,天神白·兵
52963,,52963,天神劫
52964,,52964,帝天麟
52965,,52965,帝天麟
52980,,52980,魔域星君
52994,,52994,冥夜君狼王
52997,,52997,戮
52998,,52998,白翼御天使银
53001,,53001,六翼堕天使戮
53016,,53016,金翼炽天使K
53028,,53028,天使王·完全体
53030,,53030,乾坤修罗神·完全体
53035,,53035,神迹圣天伊·完全体
53036,,53036,轩辕奇灵·完全体
53040,,53040,东皇太一·完全体
53046,,53046,战火之王
53047,,53047,神农·完全体
53048,,53048,女娲·完全体
53049,,53049,轩辕·完全体
53051,,53051,盘古·完全体
53065,,53065,堕天凯撒帝·完全体
53068,,53068,归零者·完全体
53075,,53075,黑翼王·完全体
53079,,53079,貘·完全体
53080,,53080,神迹炎王·完全体
53084,,53084,天焰菲尔·完全体
53085,,53085,宙斯·完全体
53087,,53087,战火之王·完全体
53090,,53090,无冕之王·完全体
53093,,53093,雷怒青龙·完全体
53094,,53094,滔天白虎·完全体
53095,,53095,焚炙朱雀·完全体
53099,,53099,猩猩队长
53100,,53100,日月战武神·完全体
53101,,53101,天宇圣龙·完全体
53110,,53110,Zeta·完全体
53112,,53112,御星痕
53114,,53114,天帝龙皇·完全体
53124,,53124,伏羲·完全体
53125,,53125,超源·完全体
53131,,53131,鬼墨小怪
53138,,53138,鬼墨无虑
53145,,53145,圣修暗凯帝·完全体
53157,,53157,千机变
53162,,53162,天吟降龙
53165,,53165,森罗可兰·完全体
53167,,53167,神迹冰罗皇·完全体
53168,,53168,冥夜君狼王•完全体
53172,,53172,龙吟守·完全体
53173,,53173,八岐大蛇·完全体
53176,,53176,传奇圣天伊
53177,,53177,黄金传奇圣天伊
53180,,53180,传奇阿波罗
53186,,53186,兵神韩信
53187,,53187,传奇Zeta
53188,,53188,传奇哈迪斯
53190,,53190,雪无冰姬
53191,,53191,传奇冰雪女皇
53192,,53192,雪无寒灵
53193,,53193,传奇阴
53194,,53194,传奇阳
53196,,53196,传奇天道无极
53202,,53202,传奇莎莎
53205,,53205,天元夜神
53210,,53210,御星璃
53211,,53211,煌
53214,,53214,洪荒王
53215,,53215,传奇烈焰凤凰
53216,,53216,传奇奇灵王
53217,,53217,传奇圣冕麒麟
53218,,53218,传奇龙太子
53220,,53220,传奇梅卡
53222,,53222,传奇雷帝神
53223,,53223,传奇奥天
53224,,53224,传奇炎帝
53225,,53225,传奇张飞
53226,,53226,天命
53227,,53227,传奇黑炎龙
53229,,53229,宿命
53230,,53230,命运之神
53234,,53234,传奇黑翼王
53237,,53237,影月
53238,,53238,传奇星魔
53239,,53239,审判之神
53242,,53242,传奇星龙
53249,,53249,传奇东皇太一
53251,,53251,诅咒之神
53256,,53256,智慧王
53258,,53258,枪神赵子龙
53259,,53259,传奇凯撒帝
53261,,53261,传奇孙悟空
53264,,53264,毁灭之神
53267,,53267,传奇修罗神
53274,,53274,传奇夜王
53277,,53277,灭
53280,,53280,王植
53282,,53282,传奇炽天使K
53288,,53288,传奇天使王
53289,,53289,传奇无冕之王
53298,,53298,力量王
53302,,53302,枪神王
53318,,53318,传奇可兰
53320,,53320,传奇白虎
53322,,53322,传奇明王
53326,,53326,传奇朱雀
53354,,53354,传奇菲尔
53363,,53363,梅花K·纳兹戈林
53365,,53365,传奇战火之王
53366,,53366,始祖炎龙
53372,,53372,始祖翼龙
53378,,53378,传奇貘
53380,,53380,[王者羁绊]圣天伊
53381,,53381,[远古精灵王]伊撒尔
53384,,53384,[斗转星移]智慧王
53387,,53387,[太阴]幽荧
53388,,53388,[远古大妖]大天狗
53390,,53390,[太阳]烛照之影
53392,,53392,[火神]祝融
53396,,53396,[诸神之父]奥丁大帝
53399,,53399,[逢魔之约]阴阳
53402,,53402,[雷霆主宰]风暴龙
53403,,53403,[天罪弑神者]兰斯洛
53404,,53404,星辉·酒吞龙泉
53405,,53405,[天启堕神王]梵天
53406,,53406,[未来精灵王]梵天
53408,,53408,[亘古鸿蒙]力量王
53409,,53409,[天道守护]东皇太一
53412,,53412,[黄帝]轩辕
53414,,53414,[黄泉大神]伊邪那美
53416,,53416,[阴阳总帅]晴明
53417,,53417,[破坏神]须佐之男
53420,,53420,[鬼族之王]酒吞龙泉（式神）
53423,,53423,[金翅神]迦楼罗
53424,,53424,[万王加冕]圣王麒麟
53425,,53425,[上古月神]神武月
53427,,53427,[太阳神]阿波罗
53428,,53428,[上古炎帝]战无炎
53429,,53429,[一代宗师]奇灵王
53433,,53433,[永夜君主]夜王之影
53435,,53435,[白灵圣君]狼王之影
53437,,53437,[神之使者]阿努比斯
53438,,53438,[宇宙秩序]毗湿奴
53446,,53446,[七十二柱]所罗门王之影
53453,,53453,[众灵初始]通灵王
53454,,53454,[星界霸主]上古星龙
53456,,53456,[星神十三宫]星魔
53465,,53465,[浴火重生]烈焰凤凰
53466,,53466,[希望之神]奥天
53468,,53468,[冰火涅槃]炽寒天凤
53469,,53469,[龙族至尊]帝皇龙
53472,,53472,[圣光之子]修罗之影
53474,,53474,[圣堂祭祀]夕颜
53476,,53476,[齐天大圣]孙悟空
53479,,53479,[圣堂刺客]半夏
53480,,53480,[恶魔之子]凯撒
53481,,53481,[绝界剑主]苏铁
53482,,53482,[圣堂之主]舜华
53483,,53483,[傲慢与偏见]归零者
53486,,53486,[战争与和平]自由之神
53491,,53491,[神行谍影]黑翼王
53493,,53493,[光暗传说]圣修暗凯帝
53495,,53495,[无尽神兵]银
53498,,53498,光·灭世魔龙
53504,,53504,[万物之始]源
53506,,53506,[星际女警]安娜
53507,,53507,[世界蛇]耶梦加得
53510,,53510,[应汝之愿]天使王
53511,,53511,[应汝之愿]天使王
53517,,53517,[黑客帝国]诺亚
53523,,53523,[绝地求生]枪神王
53527,,53527,[武绝苍穹]貘
53534,,53534,[最初的希望]终结兔
53535,,53535,[最初的希望]终结兔
53541,,53541,[开天辟地]盘古
53542,,53542,[开天辟地]盘古
53543,,53543,[洪荒王]御星煌
53553,,53553,[睡美人]夏娃
53559,,53559,[悬顶之剑]该隐
53560,,53560,[悬顶之剑]该隐
53565,,53565,[不动如山]玄武
53566,,53566,[四象归一]万灵王
53571,,53571,[烈焰红莲]朱雀
53576,,53576,[天下第一龙]龍
53579,,53579,[冰封的思念]尤莱亚
53583,,53583,[天道主宰]乾坤
53584,,53584,[天道主宰]乾坤
53592,,53592,[伍心开阳]姬如意
53604,,53604,[玉衡金仙]灵天释
53605,,53605,[玉衡金仙]灵天释
53608,,53608,[星现万物]王者智慧王
53610,,53610,[剑化阴阳]钧天
53617,,53617,[执掌天权]御渊
53618,,53618,[执掌天权]御渊
53620,,53620,[时间法则]王者伊撒尔
53636,,53636,[天玑天璇]重楼
53641,,53641,[御日月缔时光]羲和
53646,,53646,[天启之光]通灵梵天
53653,,53653,[幻灵灭杀]幻无极
53655,,53655,[八部天龙]龙太子
53656,,53656,[天命七星]神兵圣王
53664,,53664,[神爱世人]王者天使王
53666,,53666,[湮灭空间]九曜
53674,,53674,[神谕之光]绝界阿波罗
53678,,53678,[五虎鹏偃月]关羽
53683,,53683,[天焰至尊]王者菲尔
53694,,53694,[五虎凤燎原]马超
53695,,53695,[五虎凤燎原]马超
53697,,53697,[月亮女神]阿尔忒弥斯
53698,,53698,[月桂女神]达芙妮
53699,,53699,[月桂女神]达芙妮
53706,,53706,[贪婪之罪]神秘战无炎
53716,,53716,[星神主]绝界上古星龙
53719,,53719,[蜀汉天尊]刘备
53740,,53740,[空间法则]超维伊撒尔
53746,,53746,[龙族起源]龙母
53754,,53754,[万物生辉]王者可兰
53767,,53767,[堕怠之罪]大妖神武月
53781,,53781,[亚特兰蒂斯]通灵亚当
53794,,53794,[天地道无极]双生乾坤
53795,,53795,[天道主宰]乾坤
53796,,53796,[天地复初]乾坤
53800,,53800,[无界无序无限]时空王
53801,,53801,[皆为序曲]过去之神（诸神）
53810,,53810,[黑白相生]灵魂奇灵王
53811,,53811,[色欲之罪]暴君凯撒
53812,,53812,[嫉妒之罪]黯帝修罗
53818,,53818,[一发入魂]灵魂枪神王
53825,,53825,[武霸天下]灵魂貘
53831,,53831,[暗影之夜]绝界黑翼王（个体）
53845,,53845,[天国咏唱]命运天使王
53847,,53847,[地狱孤影]命运念
53855,,53855,[魔神王]以撒
53868,,53868,[傲世之灵]灵魂万灵王
53875,,53875,[傲睨万物]超维源
53877,,53877,[秩序起源]神启·乾坤
53878,,53878,[秩序神女]洛洛离（神启者）
53898,,53898,[欲望与苦难]命运所罗门王
53903,,53903,[自然起源]神启·盖亚
53904,,53904,[自然灵女]薇薇安（神启者）
53917,,53917,[大道轮回]灵魂天命王
53918,,53918,混沌精灵
53921,,53921,[混沌起源]神启·卡奥斯
53922,,53922,[混沌魔女]莉莉丝（神启者）
53923,,53923,星辉时代·圣天伊
53924,,53924,星辉时代·黄金圣天伊
53925,,53925,星辉少女·小熊座
53926,,53926,辉煌城主·天龙座
53928,,53928,救世天幕·时空王
53930,,53930,绯红女王·大熊座
53932,,53932,天穹之君·仙王座
53933,,53933,星宇之姬·仙后座
53936,,53936,自由女王·拜伦
53937,,53937,末世樱剑舞·千夏
53941,,53941,宇之终始星之诞灭·银河
53942,,53942,光翼缔造者·创世星灵的幻影
53946,,53946,神之战鳞·枪魂应龙
53947,,53947,神之皇鳞·剑魂白泽
53948,,53948,神之帝鳞·扇魂毕方
53950,,53950,无双剑意·剑帝修纳
53951,,53951,芳绯初樱·欧若拉的幻影
53952,,53952,天灾统领·巫妖王
53953,,53953,末世红镰闪·希尔瓦娜斯
53957,,53957,帅气的柴哥
53958,,53958,神之审判·白天使王
53959,,53959,魔之禁锢·黑天使王
53960,,53960,花晨月夕·洛羲
53963,,53963,大魔王·地
53964,,53964,天使恶魔·米迦勒x路西法
53965,,53965,天使恶魔·米迦勒x路西法
53966,,53966,万王天谕·圣王麒麟
53967,,53967,万事如意·锦毛鼠
53968,,53968,星轨圣裁之回响·羲和
53975,,53975,万世龙尊·帝皇龙
53976,,53976,仁者无敌·湛卢的幻影
53980,,53980,四灵之主·苍穹圣龙
53981,,53981,东方灵兽·青龙
53982,,53982,南方灵兽·朱雀
53983,,53983,开天地创净土·盘古
53984,,53984,西方灵兽·白虎
53986,,53986,斗战胜佛·孙悟空
53989,,53989,大暗黑·天
53990,,53990,无烬噩梦·伊撒尔
53992,,53992,威震天下·太阿的幻影
53995,,53995,伊邪那氏·那美x那岐
53996,,53996,伊邪那氏·那美x那岐
53997,,53997,森林之息·花冠公主
53999,,53999,第一真祖·黑翼王
54000,,54000,覆天之影·黑翼王
54002,,54002,第二真祖·露易丝
54003,,54003,百花绽·春分
54004,,54004,万神之王·宙斯的幻影
54005,,54005,万冥之主·哈迪斯
54006,,54006,雨纷纷·清明
54008,,54008,主天道御天下·乾坤
54009,,54009,四界共主·乾坤
54010,,54010,醉红颜·洛洛离（神启者）
54011,,54011,第四识·幻像
54015,,54015,天道无极·阴x阳
54016,,54016,天道无极·阴x阳
54017,,54017,知时节·雨水
54020,,54020,大道独行·天命王
54021,,54021,春光晓·谷雨
54025,,54025,轮回溯梦·伊撒尔
54027,,54027,春晖暖·立春的蜃影
54029,,54029,神国之主·奥丁大帝
54030,,54030,太极生两仪·东皇太一
54031,,54031,荒宇生无极·东皇太一
54033,,54033,菩提本无树·瑠璃
54034,,54034,圣道御天·轩辕夏禹
54036,,54036,未来计划·黯帝修罗
54037,,54037,未来计划·暴君凯撒
54041,,54041,源水风暴·梅卡
54042,,54042,星尊裁决·上古星龙
54043,,54043,未来计划·嗜血狼王
54044,,54044,正当时·小满
54046,,54046,龙魂永曜·龍
54048,,54048,未来计划·噬魂夜王
54050,,54050,破虚空衍群龙·龙母
54051,,54051,万龙之上·至高龙尊
54052,,54052,守径者怪物
54055,,54055,万龙之上·至高龙尊
54057,,54057,未来计划·神秘战无炎
54058,,54058,谷满尖·芒种
54060,,54060,星辰造世·奇灵王
54061,,54061,混元合一·奇灵王
54064,,54064,空间魂梦·伊撒尔
54066,,54066,未来计划·大妖神武月
54067,,54067,荷满塘·夏至
54070,,54070,造自然耀万物·盖亚
54071,,54071,万灵永恒·盖亚
54072,,54072,花间序·薇薇安（神启者）
54073,,54073,花间序·薇薇安
54076,,54076,统御四海·敖兴的幻影
54083,,54083,天堂创世之光·王者天使王
54084,,54084,无限神力·力量王的幻影
54088,,54088,时间故梦·王者伊撒尔
54090,,54090,血狱魔躯·赤色梦魇
54092,,54092,真理之门·无冕之王
54093,,54093,武绝凌天·貘
54107,,54107,仙官相·哪吒
54109,,54109,十年の热血·魔焰吉拉
54110,,54110,凉风至·立秋
54113,,54113,未来计划·日月战武神
54114,,54114,未来计划·日月战武神
54117,,54117,十年の梦想·古渊露龙
54119,,54119,女仆·羲和
54121,,54121,十年の希望·终结兔
54122,,54122,榴满枝·处暑
54127,,54127,[隐形守护者]潜
54128,,54128,深渊之主·拉莱耶
54132,,54132,深渊の凝视·奈亚
54134,,54134,远古精灵王·伊撒尔的蜃影
54138,,54138,月·虚境领主
54139,,54139,忘川临世·鬼墨无忧的幻影
54141,,54141,驭灵度众生·SP通灵王
54147,,54147,桂盈梢·秋分
54151,,54151,诸神至高王座·王者奥丁大帝的幻影
54154,,54154,创世·神·撒迦利亚
54155,,54155,灭世·龙·撒迦利亚
54156,,54156,妖相百斩·洪荒无极的幻影
54157,,54157,未来计划·圣修暗凯帝
54158,,54158,未来计划·圣修暗凯帝
54166,,54166,伐天堕神·刑天
54168,,54168,晓霜重·寒露
54170,,54170,未来计划·冥夜君狼王
54173,,54173,金蕊繁·霜降
54174,,54174,十殿阎罗·地藏王
54175,,54175,第二真祖·SP露易丝
54176,,54176,飘渺绝尘·七星龙渊
54179,,54179,众神の意志·王者宙斯
54182,,54182,神谕天佑·圣王麒麟
54186,,54186,游龙回雪·金步摇
54191,,54191,终极未来计划·王牌战队
54193,,54193,彼岸永望·孟婆
54194,,54194,今宵寒·立冬
54196,,54196,第五识·幻像
54197,,54197,踏阙飞影·鱼肠的幻影
54199,,54199,乱世英豪·吕布
54201,,54201,烈焰天辉·菲尔
54204,,54204,帝刹穹天·至高龙尊
54206,,54206,吾即太阳·阿波罗
54207,,54207,月亮
54212,,54212,幽径拾光·达芙妮的幻影
54215,,54215,神枪镇山河·韩信
54216,,54216,照世之澜·梅卡
54217,,54217,虚数重构·黛依
54218,,54218,盼佳节·冬至
54228,,54228,天启新篇·梵天
54229,,54229,生命礼赞·可兰
54233,,54233,零阶·愚者
54236,,54236,逆理·世界
54241,,54241,寄芳思·小寒
54245,,54245,裂穹之斩·龙刃
54246,,54246,魔神·以撒
54247,,54247,无烬噩梦·传说伊撒尔
54248,,54248,水墨风韵·羲和
54249,,54249,花晨月夕·传说洛羲
54256,,54256,痴之妖
54258,,54258,禁锢审判·传说天使王
54259,,54259,群星璀璨穹宇之巅·银河
54260,,54260,主天道御天下·传说乾坤
54264,,54264,灰烬熔芯·胜遇
54266,,54266,地隐微澜·小锦鲤
54267,,54267,牛气冲天·牛魔王
54268,,54268,日月轮回之龙息·传说帝俊
54281,,54281,玄鹤游方·翎的幻影
54282,,54282,凰诏天赦·烈焰凤凰
54292,,54292,绝望·尼德霍格
54293,,54293,圣剑之佑·白羽公主
54294,,54294,三皇圣祖·伏羲
54295,,54295,嗔之妖
54297,,54297,罔相仪形·蜃龙
54305,,54305,华夏始祖·轩辕
54307,,54307,百药先祖·神农
54308,,54308,育灵天地间·王者女娲
54310,,54310,云墨苍生·玄霄的幻影
54313,,54313,日月曜重光·盘古
54315,,54315,后土圣女·岁岁祈的幻影
54316,,54316,开天启明之圣·盘古
54322,,54322,轮回溯梦·传说伊撒尔
54329,,54329,全知·律
54335,,54335,权御万界·天帝昊天
54337,,54337,恶业轮回·魔君夜渊
54342,,54342,梵音净心·乾达婆
54343,,54343,掌混沌终因果·卡奥斯
54351,,54351,黑蔷薇·莉莉丝（神启者）
54352,,54352,妖相百斩·SP洪荒无极
54353,,54353,应天·源
54356,,54356,群星之怒·上古星龙
54357,,54357,瀚空碧海之辰·上古星龙
54359,,54359,遨游星辰间·龙母
54363,,54363,希望龙神·厄尔庇斯
54364,,54364,苍雷怒涛·风暴龙
54366,,54366,末世幽火悯·赫菲斯托斯
54367,,54367,神域初晓之刻·王者龙母
54374,,54374,绝对水域·王者梅卡
54383,,54383,潜龙在渊·帝皇龙
54384,,54384,神龙佑世·帝皇龙
54385,,54385,苍龙御天·帝皇龙
54387,,54387,传世经典·景泰蓝（神启者）
54391,,54391,冥夜瞬影·王者黑翼王
54396,,54396,武绝凌天·传说貘
54398,,54398,巨神撼世·骸
54406,,54406,地龙天威·摩罗迦
54411,,54411,解构·王者世界
54412,,54412,尔等为臣·女帝
54418,,54418,旧约断罪书·撒迦利亚
54419,,54419,血色神灾·暗黑雷帝神
54420,,54420,苦具憎恚·嗔兽孔雀
54424,,54424,清辉朗月·王者望舒
54427,,54427,破晓棋局·无冕之王
54428,,54428,泰坦巨神王·普罗米修斯
54431,,54431,至高冠冕之谕·真理之后
54442,,54442,赤焰星芒·王者菲尔
54443,,54443,深潜者·克拉肯
54446,,54446,梦幻云端之忆·梦
54447,,54447,特别邀约·梦
54452,,54452,未来计划·传说日月战武神
54453,,54453,神诫·宙斯
54454,,54454,缠绕者·利维坦
54456,,54456,混沌之子·厄瑞玻斯
54457,,54457,深渊意志·拉莱耶
54464,,54464,深渊の呼唤·克希拉
54466,,54466,星辉羁绊·圣天伊
54470,,54470,空间魂梦·传说伊撒尔
54474,,54474,至圣不朽之勋·奥丁大帝
54476,,54476,浅樱铃音·欧若拉
54480,,54480,未来计划·传说圣修暗凯帝
54482,,54482,繁星流转宇宙生灭·银河
54484,,54484,暗物质创世母神·提亚玛特
54486,,54486,星宇之噬·银河
54495,,54495,命运福音·亚当
54496,,54496,天国恩光·天使王
54503,,54503,绿野扉光·王者可兰
54504,,54504,未来计划·传说冥夜君狼王
54507,,54507,圣祷安魂曲·露易丝
54514,,54514,夺命魔弹·枪神王
54516,,54516,苍月之剑·月下绯
54517,,54517,众生自然之灵·盖亚
54519,,54519,自然庇护·盖亚
54520,,54520,花之絮语·薇薇安
54525,,54525,无垢幻境·白皇星焰
54526,,54526,残月烬灭·幻尊星瞬
54527,,54527,终极神威·王牌战队
54528,,54528,红颜傲骨·穆桂英
54530,,54530,燃愿之念·温妮
54537,,54537,诸邪无我·八岐龙吟
54538,,54538,龙啸奥义·龙皇辉斗
54541,,54541,咏春意千秋魂·奇灵王
54543,,54543,千秋武魂·咏春
54545,,54545,至诚之心·卡亚
54552,,54552,万古龙魂·龍
54553,,54553,朱染雀羽·雀皇紫辰
54575,,54575,无量乐土·末那
54577,,54577,宿命之尘·尘纱
54584,,54584,天道秩序之尊·乾坤
54592,,54592,深渊の凝视·SP奈亚
54593,,54593,醉心梅开·洛洛离
54596,,54596,日月泉·羲和
54611,,54611,熵寂·愚者
54634,,54634,噬神者·柏拉图
54639,,54639,英雄之火·菲尔
54643,,54643,虚空权能之神·格劳孔
54644,,54644,纯白之灾厄·海蒂拉玛
